"IdGenotype","IdProgeny","Site","Plot","LineNumber","TreeNumber","IdTrunk","ObservationDate","BottomPeriphery","OneAndHalfMeterPeriphery","TwoMeterPeriphery","Height","LengthWoodDensitySampleOne","WoodDensityDryWeightSampleOne","LengthWoodDensitySampleTwo","WoodDensityDryWeightSampleTwo","PlantingDate","MAP","TreeId"
"GE12","PO9342","SMSE","B22","57","3","Stipe_SMSE_B22_57_3",2021-01-15,326,259,269,3.55,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE12_57_3"
"GE12","PO9342","SMSE","B22","57","3","Stipe_SMSE_B22_57_3",2022-01-15,320,254,262,4,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE12_57_3"
"GE12","PO9342","SMSE","B22","57","3","Stipe_SMSE_B22_57_3",2023-01-25,327,227,252,4.1,NA,NA,NA,NA,2011-01-01,144,"SMSE_B22_GE12_57_3"
"GE12","PO9342","SMSE","B22","57","3","Stipe_SMSE_B22_57_3",2024-01-03,347,260,260,4.6,NA,NA,NA,NA,2011-01-01,156,"SMSE_B22_GE12_57_3"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2014-10-10,182,NA,NA,0.61,NA,NA,NA,NA,2011-01-01,45,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2015-01-24,213,NA,NA,0.73,NA,NA,NA,NA,2011-01-01,48,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2016-01-27,222,NA,NA,0.97,NA,NA,NA,NA,2011-01-01,60,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2017-01-21,248,NA,NA,1.37,NA,NA,NA,NA,2011-01-01,72,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2018-01-15,269,251,NA,1.83,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2019-01-21,295,250,NA,2.2,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2020-02-03,276,253,NA,2.65,18.4,0.6,15.6,0.6,2011-01-01,109,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2021-01-15,284,249,258,3.23,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2022-01-15,282,260,263,3.7,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2023-01-25,300,248,284,4.08,NA,NA,NA,NA,2011-01-01,144,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","57","4","Stipe_SMSE_B22_57_4",2024-01-03,298,258,250,4.66,NA,NA,NA,NA,2011-01-01,156,"SMSE_B22_GE12_57_4"
"GE12","PO9342","SMSE","B22","91","20","Stipe_SMSE_B22_91_20",2018-01-19,290,NA,NA,1.51,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE12_91_20"
"GE12","PO9342","SMSE","B22","91","20","Stipe_SMSE_B22_91_20",2019-01-25,290,284,NA,1.79,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE12_91_20"
"GE12","PO9342","SMSE","B22","91","20","Stipe_SMSE_B22_91_20",2020-02-12,288,281,NA,2.15,16.6,0.7,12,0.6,2011-01-01,109,"SMSE_B22_GE12_91_20"
"GE12","PO9342","SMSE","B22","91","20","Stipe_SMSE_B22_91_20",2021-01-23,292,288,268,2.6,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE12_91_20"
"GE12","PO9342","SMSE","B22","91","20","Stipe_SMSE_B22_91_20",2022-01-24,300,297,288,3.04,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE12_91_20"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2014-10-01,235,NA,NA,0.58,NA,NA,NA,NA,2011-01-01,45,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2015-01-19,226,NA,NA,0.76,NA,NA,NA,NA,2011-01-01,48,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2016-01-21,264,NA,NA,0.87,NA,NA,NA,NA,2011-01-01,60,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2017-01-18,280,NA,NA,1.24,NA,NA,NA,NA,2011-01-01,72,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2018-01-12,291,NA,NA,1.64,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2019-01-26,282,280,NA,2.21,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2020-01-29,284,300,NA,2.9,17.8,0.3,14.7,0.3,2011-01-01,108,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2021-01-11,288,289,285,3.24,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2022-01-13,300,298,300,3.7,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2023-01-16,312,287,280,4.26,NA,NA,NA,NA,2011-01-01,144,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","13","Stipe_SMSE_B22_37_13",2023-12-27,243,290,288,4.6,NA,NA,NA,NA,2011-01-01,155,"SMSE_B22_GE16_37_13"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2014-10-01,253,NA,NA,0.51,NA,NA,NA,NA,2011-01-01,45,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2015-01-19,253,NA,NA,0.65,NA,NA,NA,NA,2011-01-01,48,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2016-01-21,273,NA,NA,0.75,NA,NA,NA,NA,2011-01-01,60,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2017-01-18,265,NA,NA,1.05,NA,NA,NA,NA,2011-01-01,72,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2018-01-12,300,NA,NA,1.54,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2019-01-26,274,268,NA,1.87,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2020-01-29,274,272,NA,2.3,11.4,0.3,12.4,0.4,2011-01-01,108,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2021-01-11,281,283,254,2.83,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2022-01-13,279,265,249,3.3,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2023-01-16,306,270,258,4.12,NA,NA,NA,NA,2011-01-01,144,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","14","Stipe_SMSE_B22_37_14",2023-12-27,290,280,278,4.37,NA,NA,NA,NA,2011-01-01,155,"SMSE_B22_GE16_37_14"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2014-10-01,253,NA,NA,0.49,NA,NA,NA,NA,2011-01-01,45,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2015-01-19,243,NA,NA,0.6,NA,NA,NA,NA,2011-01-01,48,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2016-01-21,258,NA,NA,0.67,NA,NA,NA,NA,2011-01-01,60,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2017-01-18,266,NA,NA,1.1,NA,NA,NA,NA,2011-01-01,72,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2018-01-12,282,NA,NA,1.47,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2019-01-26,265,246,NA,2.03,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2020-01-29,272,250,NA,2.4,20.4,0.4,18.6,0.5,2011-01-01,108,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2021-01-11,283,248,238,3.22,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2022-01-13,273,243,228,3.6,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2023-01-16,300,253,242,4.36,NA,NA,NA,NA,2011-01-01,144,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","37","15","Stipe_SMSE_B22_37_15",2023-12-27,286,260,262,4.64,NA,NA,NA,NA,2011-01-01,155,"SMSE_B22_GE16_37_15"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2014-10-14,214,NA,NA,0.52,NA,NA,NA,NA,2011-01-01,45,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2015-01-28,203,NA,NA,0.6,NA,NA,NA,NA,2011-01-01,48,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2016-02-02,232,NA,NA,0.74,NA,NA,NA,NA,2011-01-01,61,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2017-01-24,258,NA,NA,1.21,NA,NA,NA,NA,2011-01-01,72,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2018-01-17,256,NA,NA,1.52,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2019-01-26,258,265,NA,1.95,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2020-02-08,264,264,NA,2.36,14.4,0.8,16.9,0.8,2011-01-01,109,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2021-01-18,256,254,253,2.93,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2022-01-19,263,264,268,3.31,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2023-02-03,262,258,255,3.97,NA,NA,NA,NA,2011-01-01,145,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","75","3","Stipe_SMSE_B22_75_3",2024-01-08,266,269,270,4.28,NA,NA,NA,NA,2011-01-01,156,"SMSE_B22_GE16_75_3"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2014-10-14,199,NA,NA,0.59,NA,NA,NA,NA,2011-01-01,45,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2015-01-28,224,NA,NA,0.71,NA,NA,NA,NA,2011-01-01,48,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2016-02-02,240,NA,NA,0.89,NA,NA,NA,NA,2011-01-01,61,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2017-01-24,264,NA,NA,1.26,NA,NA,NA,NA,2011-01-01,72,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2018-01-17,260,273,NA,1.73,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2019-01-26,265,255,NA,2.1,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2020-02-08,262,255,NA,2.12,14.3,0.6,14.3,0.6,2011-01-01,109,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2021-01-18,263,250,256,3.15,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2022-01-19,268,270,274,3.35,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2023-02-03,273,256,257,4.06,NA,NA,NA,NA,2011-01-01,145,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","76","5","Stipe_SMSE_B22_76_5",2024-01-08,283,266,270,4.4,NA,NA,NA,NA,2011-01-01,156,"SMSE_B22_GE16_76_5"
"GE16","PO9400","SMSE","B22","91","25","Stipe_SMSE_B22_91_25",2018-01-19,269,NA,NA,1.57,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE16_91_25"
"GE16","PO9400","SMSE","B22","91","25","Stipe_SMSE_B22_91_25",2019-01-25,266,247,NA,1.94,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE16_91_25"
"GE16","PO9400","SMSE","B22","91","25","Stipe_SMSE_B22_91_25",2020-02-12,289,257,NA,2.64,13.8,0.5,15.7,0.8,2011-01-01,109,"SMSE_B22_GE16_91_25"
"GE16","PO9400","SMSE","B22","91","25","Stipe_SMSE_B22_91_25",2021-01-23,270,258,260,2.88,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE16_91_25"
"GE16","PO9400","SMSE","B22","91","25","Stipe_SMSE_B22_91_25",2022-01-24,267,248,255,3.27,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE16_91_25"
"GE16","PO9400","SMSE","B22","91","25","Stipe_SMSE_B22_91_25",2023-02-09,283,256,256,3.82,NA,NA,NA,NA,2011-01-01,145,"SMSE_B22_GE16_91_25"
"GE16","PO9400","SMSE","B22","91","25","Stipe_SMSE_B22_91_25",2024-01-11,261,260,259,4.22,NA,NA,NA,NA,2011-01-01,156,"SMSE_B22_GE16_91_25"
"GE16","PO9400","SMSE","B22","96","29","Stipe_SMSE_B22_96_29",2018-01-20,260,NA,NA,1.6,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE16_96_29"
"GE16","PO9400","SMSE","B22","96","29","Stipe_SMSE_B22_96_29",2019-01-28,258,252,NA,2.06,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE16_96_29"
"GE16","PO9400","SMSE","B22","96","29","Stipe_SMSE_B22_96_29",2020-02-26,247,264,NA,2.4,20.6,0.8,10.5,0.7,2011-01-01,109,"SMSE_B22_GE16_96_29"
"GE16","PO9400","SMSE","B22","96","29","Stipe_SMSE_B22_96_29",2021-01-23,241,260,258,2.85,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE16_96_29"
"GE16","PO9400","SMSE","B22","96","29","Stipe_SMSE_B22_96_29",2022-01-25,248,255,250,3.37,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE16_96_29"
"GE16","PO9400","SMSE","B22","96","29","Stipe_SMSE_B22_96_29",2023-02-10,242,260,257,3.86,NA,NA,NA,NA,2011-01-01,145,"SMSE_B22_GE16_96_29"
"GE16","PO9400","SMSE","B22","96","29","Stipe_SMSE_B22_96_29",2024-01-16,240,265,265,4.2,NA,NA,NA,NA,2011-01-01,156,"SMSE_B22_GE16_96_29"
"GE16","PO9400","SMSE","B22","96","31","Stipe_SMSE_B22_96_31",2018-01-20,256,NA,NA,1.37,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE16_96_31"
"GE16","PO9400","SMSE","B22","96","31","Stipe_SMSE_B22_96_31",2019-01-28,248,250,NA,1.77,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE16_96_31"
"GE16","PO9400","SMSE","B22","96","31","Stipe_SMSE_B22_96_31",2020-02-26,246,245,NA,2.08,15.3,1,12.9,0.8,2011-01-01,109,"SMSE_B22_GE16_96_31"
"GE16","PO9400","SMSE","B22","96","31","Stipe_SMSE_B22_96_31",2021-01-23,246,255,240,2.54,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE16_96_31"
"GE16","PO9400","SMSE","B22","96","31","Stipe_SMSE_B22_96_31",2022-01-25,250,240,235,3.05,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE16_96_31"
"GE16","PO9400","SMSE","B22","96","31","Stipe_SMSE_B22_96_31",2023-02-10,255,236,280,3.61,NA,NA,NA,NA,2011-01-01,145,"SMSE_B22_GE16_96_31"
"GE16","PO9400","SMSE","B22","96","31","Stipe_SMSE_B22_96_31",2024-01-16,260,250,245,4,NA,NA,NA,NA,2011-01-01,156,"SMSE_B22_GE16_96_31"
"GE17","PO9660","SMSE","B22","105","28","Stipe_SMSE_B22_105_28",2018-01-22,252,254,NA,1.6,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE17_105_28"
"GE17","PO9660","SMSE","B22","105","28","Stipe_SMSE_B22_105_28",2019-01-31,250,253,NA,2.05,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE17_105_28"
"GE17","PO9660","SMSE","B22","105","28","Stipe_SMSE_B22_105_28",2020-02-24,266,255,NA,2.6,20,0.8,21.3,0.7,2011-01-01,109,"SMSE_B22_GE17_105_28"
"GE17","PO9660","SMSE","B22","105","28","Stipe_SMSE_B22_105_28",2021-01-27,269,250,238,3.13,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE17_105_28"
"GE17","PO9660","SMSE","B22","105","28","Stipe_SMSE_B22_105_28",2022-01-26,259,245,229,3.43,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE17_105_28"
"GE17","PO9660","SMSE","B22","105","28","Stipe_SMSE_B22_105_28",2023-02-22,261,248,233,4.18,NA,NA,NA,NA,2011-01-01,145,"SMSE_B22_GE17_105_28"
"GE17","PO9660","SMSE","B22","105","28","Stipe_SMSE_B22_105_28",2024-01-25,290,293,254,4.49,NA,NA,NA,NA,2011-01-01,156,"SMSE_B22_GE17_105_28"
"GE17","PO9660","SMSE","B22","106","29","Stipe_SMSE_B22_106_29",2018-01-22,261,270,NA,1.78,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE17_106_29"
"GE17","PO9660","SMSE","B22","106","29","Stipe_SMSE_B22_106_29",2019-01-31,259,276,NA,2.2,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE17_106_29"
"GE17","PO9660","SMSE","B22","106","29","Stipe_SMSE_B22_106_29",2020-02-24,282,278,NA,2.92,11.7,0.4,16,0.7,2011-01-01,109,"SMSE_B22_GE17_106_29"
"GE17","PO9660","SMSE","B22","106","29","Stipe_SMSE_B22_106_29",2021-01-27,257,284,258,3.35,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE17_106_29"
"GE17","PO9660","SMSE","B22","106","29","Stipe_SMSE_B22_106_29",2022-01-26,240,276,280,3.8,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE17_106_29"
"GE17","PO9660","SMSE","B22","106","29","Stipe_SMSE_B22_106_29",2023-02-22,250,186,286,4.48,NA,NA,NA,NA,2011-01-01,145,"SMSE_B22_GE17_106_29"
"GE17","PO9660","SMSE","B22","106","29","Stipe_SMSE_B22_106_29",2024-01-25,287,183,170,5.14,NA,NA,NA,NA,2011-01-01,156,"SMSE_B22_GE17_106_29"
"GE17","PO9660","SMSE","B22","107","29","Stipe_SMSE_B22_107_29",2018-01-22,323,279,NA,1.78,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE17_107_29"
"GE17","PO9660","SMSE","B22","107","29","Stipe_SMSE_B22_107_29",2019-01-31,315,270,NA,2.15,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE17_107_29"
"GE17","PO9660","SMSE","B22","107","29","Stipe_SMSE_B22_107_29",2020-02-24,300,282,NA,2.58,18.6,0.6,19.9,0.4,2011-01-01,109,"SMSE_B22_GE17_107_29"
"GE17","PO9660","SMSE","B22","107","29","Stipe_SMSE_B22_107_29",2021-01-27,309,282,266,3.29,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE17_107_29"
"GE17","PO9660","SMSE","B22","107","29","Stipe_SMSE_B22_107_29",2022-01-26,315,280,281,3.7,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE17_107_29"
"GE17","PO9660","SMSE","B22","107","29","Stipe_SMSE_B22_107_29",2023-02-22,300,253,258,4.16,NA,NA,NA,NA,2011-01-01,145,"SMSE_B22_GE17_107_29"
"GE17","PO9660","SMSE","B22","107","29","Stipe_SMSE_B22_107_29",2024-01-25,309,230,255,4.5,NA,NA,NA,NA,2011-01-01,156,"SMSE_B22_GE17_107_29"
"GE17","PO9660","SMSE","B22","24","9","Stipe_SMSE_B22_24_9",2023-12-22,300,206,244,4.94,NA,NA,NA,NA,2011-01-01,155,"SMSE_B22_GE17_24_9"
"GE17","PO9660","SMSE","B22","25","10","Stipe_SMSE_B22_25_10",2014-09-22,209,NA,NA,0.58,NA,NA,NA,NA,2011-01-01,44,"SMSE_B22_GE17_25_10"
"GE17","PO9660","SMSE","B22","25","10","Stipe_SMSE_B22_25_10",2015-01-10,224,NA,NA,0.7,NA,NA,NA,NA,2011-01-01,48,"SMSE_B22_GE17_25_10"
"GE17","PO9660","SMSE","B22","25","10","Stipe_SMSE_B22_25_10",2016-01-18,221,NA,NA,0.9,NA,NA,NA,NA,2011-01-01,60,"SMSE_B22_GE17_25_10"
"GE17","PO9660","SMSE","B22","25","10","Stipe_SMSE_B22_25_10",2017-01-17,267,NA,NA,1.6,NA,NA,NA,NA,2011-01-01,72,"SMSE_B22_GE17_25_10"
"GE17","PO9660","SMSE","B22","25","10","Stipe_SMSE_B22_25_10",2018-01-10,245,241,NA,2.05,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE17_25_10"
"GE17","PO9660","SMSE","B22","25","10","Stipe_SMSE_B22_25_10",2019-01-22,254,243,NA,2.62,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE17_25_10"
"GE17","PO9660","SMSE","B22","25","10","Stipe_SMSE_B22_25_10",2020-01-23,246,263,NA,3.1,18.2,0.5,18.2,0.6,2011-01-01,108,"SMSE_B22_GE17_25_10"
"GE17","PO9660","SMSE","B22","25","10","Stipe_SMSE_B22_25_10",2021-01-08,268,257,246,3.74,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE17_25_10"
"GE17","PO9660","SMSE","B22","25","10","Stipe_SMSE_B22_25_10",2022-01-12,270,262,274,4.25,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE17_25_10"
"GE17","PO9660","SMSE","B22","25","10","Stipe_SMSE_B22_25_10",2023-01-12,288,250,250,4.65,NA,NA,NA,NA,2011-01-01,144,"SMSE_B22_GE17_25_10"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2014-09-22,232,NA,NA,0.46,NA,NA,NA,NA,2011-01-01,44,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2015-01-10,209,NA,NA,0.59,NA,NA,NA,NA,2011-01-01,48,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2016-01-18,254,NA,NA,0.94,NA,NA,NA,NA,2011-01-01,60,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2017-01-17,275,NA,NA,1.55,NA,NA,NA,NA,2011-01-01,72,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2018-01-10,312,278,NA,2.08,NA,NA,NA,NA,2011-01-01,84,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2019-01-22,269,275,NA,2.56,NA,NA,NA,NA,2011-01-01,96,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2020-01-23,286,280,NA,3.25,13,0.5,17.5,0.4,2011-01-01,108,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2021-01-08,289,272,254,3.8,NA,NA,NA,NA,2011-01-01,120,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2022-01-12,300,274,268,4.4,NA,NA,NA,NA,2011-01-01,132,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2023-01-12,304,270,268,5.16,NA,NA,NA,NA,2011-01-01,144,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","25","8","Stipe_SMSE_B22_25_8",2023-12-22,310,267,257,5.64,NA,NA,NA,NA,2011-01-01,155,"SMSE_B22_GE17_25_8"
"GE17","PO9660","SMSE","B22","26","9","Stipe_SMSE_B22_26_9",2014-09-22,236,NA,NA,0.48,NA,NA,NA,NA,2011-01-01,44,"SMSE_B22_GE17_26_9"
"GE17","PO9660","SMSE","B22","26","9","Stipe_SMSE_B22_26_9",2015-01-10,226,NA,NA,0.71,NA,NA,NA,NA,2011-01-01,48,"SMSE_B22_GE17_26_9"
"GE17","PO9660","SMSE","B22","26","9","Stipe_SMSE_B22_26_9",2016-01-18,260,NA,NA,0.97,NA,NA,NA,NA,2011-01-01,60,"SMSE_B22_GE17_26_9"
"GE17","PO9660","SMSE","B22","26","9","Stipe_SMSE_B22_26_9",2017-01-17,277,NA,NA,1.7,NA,NA,NA,NA,2011-01-01,72,"SMSE_B22_GE17_26_9"
