TreeId,MAP,Site,IdGenotype,sum_of_fruit,Cumulated_n_fruit_mes,Date
TOWE_POGP37_1_GE02_4_8,60,TOWE,GE02,271.0,2228,2017-06-05
TOWE_POGP37_1_GE02_4_8,61,TOWE,GE02,269.0,2497,2017-07-03
TOWE_POGP37_1_GE02_4_8,62,TOWE,GE02,311.0,2808,2017-08-07
TOWE_POGP37_1_GE02_4_8,64,TOWE,GE02,531.0,3339,2017-10-02
TOWE_POGP37_1_GE02_4_8,72,TOWE,GE02,638.0,3977,2018-06-25
TOWE_POGP37_1_GE02_4_8,73,TOWE,GE02,520.0,4497,2018-07-02
TOWE_POGP37_1_GE02_4_8,74,TOWE,GE02,715.0,5212,2018-08-06
TOWE_POGP37_1_GE02_4_8,75,TOWE,GE02,565.0,5777,2018-09-03
TOWE_POGP37_1_GE02_4_8,76,TOWE,GE02,654.0,6431,2018-10-08
TOWE_POGP37_1_GE02_4_8,77,TOWE,GE02,882.0,7313,2018-11-12
TOWE_POGP37_1_GE02_4_8,80,TOWE,GE02,931.0,8244,2019-02-04
TOWE_POGP37_1_GE02_4_8,81,TOWE,GE02,884.0,9128,2019-03-04
TOWE_POGP37_1_GE02_4_8,91,TOWE,GE02,1147.0,10275,2020-01-13
TOWE_POGP37_1_GE02_4_8,92,TOWE,GE02,1046.0,11321,2020-02-03
TOWE_POGP37_1_GE02_4_8,93,TOWE,GE02,966.0,12287,2020-03-09
TOWE_POGP37_1_GE02_4_8,96,TOWE,GE02,656.0,12943,2020-06-08
TOWE_POGP37_1_GE02_4_8,105,TOWE,GE02,908.0,13851,2021-03-25
TOWE_POGP37_1_GE02_4_8,106,TOWE,GE02,1148.0,14999,2021-04-07
TOWE_POGP37_1_GE02_4_8,108,TOWE,GE02,238.0,15237,2021-06-24
TOWE_POGP37_1_GE02_4_8,118,TOWE,GE02,1963.0,17200,2022-04-04
TOWE_POGP37_1_GE02_4_8,119,TOWE,GE02,887.0,18087,2022-05-03
TOWE_POGP37_1_GE02_4_8,120,TOWE,GE02,376.0,18463,2022-06-08
TOWE_POGP37_1_GE02_4_8,132,TOWE,GE02,645.0,19108,2023-06-15
TOWE_POGP37_1_GE02_4_8,140,TOWE,GE02,1069.0,20177,2024-02-01
TOWE_POGP37_1_GE02_4_9,45,TOWE,GE02,375.0,375,2016-03-21
TOWE_POGP37_1_GE02_4_9,46,TOWE,GE02,507.0,882,2016-04-18
TOWE_POGP37_1_GE02_4_9,47,TOWE,GE02,361.0,1243,2016-05-02
TOWE_POGP37_1_GE02_4_9,48,TOWE,GE02,265.0,1508,2016-06-13
TOWE_POGP37_1_GE02_4_9,57,TOWE,GE02,640.0,2148,2017-03-20
TOWE_POGP37_1_GE02_4_9,59,TOWE,GE02,685.0,2833,2017-05-01
TOWE_POGP37_1_GE02_4_9,60,TOWE,GE02,290.0,3123,2017-06-05
TOWE_POGP37_1_GE02_4_9,61,TOWE,GE02,270.0,3393,2017-07-10
TOWE_POGP37_1_GE02_4_9,62,TOWE,GE02,462.0,3855,2017-08-07
TOWE_POGP37_1_GE02_4_9,63,TOWE,GE02,512.0,4367,2017-09-11
TOWE_POGP37_1_GE02_4_9,64,TOWE,GE02,738.0,5105,2017-10-02
TOWE_POGP37_1_GE02_4_9,69,TOWE,GE02,850.0,5955,2018-03-05
TOWE_POGP37_1_GE02_4_9,70,TOWE,GE02,787.0,6742,2018-04-02
TOWE_POGP37_1_GE02_4_9,73,TOWE,GE02,557.0,7299,2018-07-02
TOWE_POGP37_1_GE02_4_9,74,TOWE,GE02,452.0,7751,2018-08-06
TOWE_POGP37_1_GE02_4_9,75,TOWE,GE02,505.0,8256,2018-09-24
TOWE_POGP37_1_GE02_4_9,76,TOWE,GE02,1054.0,9310,2018-10-29
TOWE_POGP37_1_GE02_4_9,81,TOWE,GE02,1021.0,10331,2019-03-04
TOWE_POGP37_1_GE02_4_9,82,TOWE,GE02,1240.0,11571,2019-04-01
TOWE_POGP37_1_GE02_4_9,88,TOWE,GE02,1257.0,12828,2019-10-21
TOWE_POGP37_1_GE02_4_9,93,TOWE,GE02,1358.0,14186,2020-03-02
TOWE_POGP37_1_GE02_4_9,94,TOWE,GE02,1045.0,15231,2020-04-06
TOWE_POGP37_1_GE02_4_9,98,TOWE,GE02,757.0,15988,2020-08-31
TOWE_POGP37_1_GE02_4_9,100,TOWE,GE02,1130.0,17118,2020-10-05
TOWE_POGP37_1_GE02_4_9,105,TOWE,GE02,1275.0,18393,2021-03-03
TOWE_POGP37_1_GE02_4_9,106,TOWE,GE02,915.0,19308,2021-04-14
TOWE_POGP37_1_GE02_4_9,107,TOWE,GE02,825.0,20133,2021-05-05
TOWE_POGP37_1_GE02_4_9,118,TOWE,GE02,1291.0,21424,2022-04-04
TOWE_POGP37_1_GE02_4_9,119,TOWE,GE02,1232.0,22656,2022-05-19
TOWE_POGP37_1_GE02_4_9,120,TOWE,GE02,1212.0,23868,2022-06-08
TOWE_POGP37_1_GE02_4_9,132,TOWE,GE02,1360.0,25228,2023-06-15
TOWE_POGP37_1_GE06_14_13,47,TOWE,GE06,329.0,329,2016-05-02
TOWE_POGP37_1_GE06_14_13,51,TOWE,GE06,365.0,694,2016-09-06
TOWE_POGP37_1_GE06_14_13,59,TOWE,GE06,522.0,1216,2017-05-22
TOWE_POGP37_1_GE06_14_13,60,TOWE,GE06,523.0,1739,2017-06-19
TOWE_POGP37_1_GE06_14_13,62,TOWE,GE06,455.0,2194,2017-08-07
TOWE_POGP37_1_GE06_14_13,64,TOWE,GE06,1003.0,3197,2017-10-23
TOWE_POGP37_1_GE06_14_13,67,TOWE,GE06,876.0,4073,2018-01-08
TOWE_POGP37_1_GE06_14_13,69,TOWE,GE06,843.0,4916,2018-03-05
TOWE_POGP37_1_GE06_14_13,75,TOWE,GE06,707.0,5623,2018-09-17
TOWE_POGP37_1_GE06_14_13,79,TOWE,GE06,963.0,6586,2019-01-07
TOWE_POGP37_1_GE06_14_13,80,TOWE,GE06,868.0,7454,2019-02-18
TOWE_POGP37_1_GE06_14_13,81,TOWE,GE06,982.0,8436,2019-03-04
TOWE_POGP37_1_GE06_14_13,82,TOWE,GE06,777.0,9213,2019-04-01
TOWE_POGP37_1_GE06_14_13,91,TOWE,GE06,976.0,10189,2020-01-27
TOWE_POGP37_1_GE06_14_13,92,TOWE,GE06,2418.0,12607,2020-02-03
TOWE_POGP37_1_GE06_14_13,93,TOWE,GE06,1140.0,13747,2020-03-09
TOWE_POGP37_1_GE06_14_13,94,TOWE,GE06,1295.0,15042,2020-04-06
TOWE_POGP37_1_GE06_14_13,98,TOWE,GE06,920.0,15962,2020-08-31
TOWE_POGP37_1_GE06_14_13,104,TOWE,GE06,1360.0,17322,2021-02-18
TOWE_POGP37_1_GE06_14_13,106,TOWE,GE06,1287.0,18609,2021-04-07
TOWE_POGP37_1_GE06_14_13,107,TOWE,GE06,830.0,19439,2021-05-05
TOWE_POGP37_1_GE06_14_13,111,TOWE,GE06,1155.0,20594,2021-09-30
TOWE_POGP37_1_GE06_14_13,117,TOWE,GE06,618.0,21212,2022-03-14
TOWE_POGP37_1_GE06_14_13,118,TOWE,GE06,1928.0,23140,2022-04-04
TOWE_POGP37_1_GE06_14_13,129,TOWE,GE06,1289.0,24429,2023-03-01
TOWE_POGP37_1_GE06_14_13,132,TOWE,GE06,1338.0,25767,2023-06-07
TOWE_POGP37_1_GE06_14_13,139,TOWE,GE06,1339.0,27106,2024-01-22
TOWE_POGP37_1_GE06_14_14,44,TOWE,GE06,383.0,383,2016-02-08
TOWE_POGP37_1_GE06_14_14,45,TOWE,GE06,343.0,726,2016-03-14
TOWE_POGP37_1_GE06_14_14,46,TOWE,GE06,350.0,1076,2016-04-11
TOWE_POGP37_1_GE06_14_14,48,TOWE,GE06,231.0,1307,2016-06-06
TOWE_POGP37_1_GE06_14_14,60,TOWE,GE06,476.0,1783,2017-06-12
TOWE_POGP37_1_GE06_14_14,62,TOWE,GE06,141.0,1924,2017-08-14
TOWE_POGP37_1_GE06_14_14,68,TOWE,GE06,921.0,2845,2018-02-05
TOWE_POGP37_1_GE06_14_14,69,TOWE,GE06,627.0,3472,2018-03-05
TOWE_POGP37_1_GE06_14_14,80,TOWE,GE06,900.0,4372,2019-02-04
TOWE_POGP37_1_GE06_14_14,81,TOWE,GE06,952.0,5324,2019-03-04
TOWE_POGP37_1_GE06_14_14,82,TOWE,GE06,863.0,6187,2019-04-01
TOWE_POGP37_1_GE06_14_14,83,TOWE,GE06,584.0,6771,2019-05-13
TOWE_POGP37_1_GE06_14_14,92,TOWE,GE06,1156.0,7927,2020-02-24
TOWE_POGP37_1_GE06_14_14,93,TOWE,GE06,1105.0,9032,2020-03-09
TOWE_POGP37_1_GE06_14_14,94,TOWE,GE06,1025.0,10057,2020-04-06
TOWE_POGP37_1_GE06_14_14,98,TOWE,GE06,720.0,10777,2020-08-31
TOWE_POGP37_1_GE06_14_14,104,TOWE,GE06,965.0,11742,2021-02-18
TOWE_POGP37_1_GE06_14_14,105,TOWE,GE06,962.0,12704,2021-03-03
TOWE_POGP37_1_GE06_14_14,106,TOWE,GE06,980.0,13684,2021-04-07
TOWE_POGP37_1_GE06_14_14,107,TOWE,GE06,1086.0,14770,2021-05-05
TOWE_POGP37_1_GE06_14_14,108,TOWE,GE06,315.0,15085,2021-06-09
TOWE_POGP37_1_GE06_14_14,118,TOWE,GE06,1142.0,16227,2022-04-11
TOWE_POGP37_1_GE06_14_14,120,TOWE,GE06,759.0,16986,2022-06-08
TOWE_POGP37_1_GE06_14_14,129,TOWE,GE06,806.0,17792,2023-03-21
TOWE_POGP37_1_GE06_14_14,139,TOWE,GE06,1070.0,18862,2024-01-22
TOWE_POGP37_1_GE06_14_14,140,TOWE,GE06,948.0,19810,2024-02-01
TOWE_POGP37_1_GE06_14_15,42,TOWE,GE06,330.0,330,2015-12-14
TOWE_POGP37_1_GE06_14_15,44,TOWE,GE06,203.0,533,2016-02-15
TOWE_POGP37_1_GE06_14_15,45,TOWE,GE06,322.0,855,2016-03-21
TOWE_POGP37_1_GE06_14_15,46,TOWE,GE06,433.0,1288,2016-04-11
TOWE_POGP37_1_GE06_14_15,47,TOWE,GE06,253.0,1541,2016-05-02
TOWE_POGP37_1_GE06_14_15,59,TOWE,GE06,127.0,1668,2017-05-08
TOWE_POGP37_1_GE06_14_15,60,TOWE,GE06,519.0,2187,2017-06-12
TOWE_POGP37_1_GE06_14_15,61,TOWE,GE06,545.0,2732,2017-07-17
TOWE_POGP37_1_GE06_14_15,62,TOWE,GE06,340.0,3072,2017-08-21
TOWE_POGP37_1_GE06_14_15,63,TOWE,GE06,586.0,3658,2017-09-11
TOWE_POGP37_1_GE06_14_15,64,TOWE,GE06,652.0,4310,2017-10-16
TOWE_POGP37_1_GE06_14_15,68,TOWE,GE06,616.0,4926,2018-02-05
TOWE_POGP37_1_GE06_14_15,80,TOWE,GE06,1033.0,5959,2019-02-04
TOWE_POGP37_1_GE06_14_15,81,TOWE,GE06,771.0,6730,2019-03-04
TOWE_POGP37_1_GE06_14_15,82,TOWE,GE06,735.0,7465,2019-04-01
TOWE_POGP37_1_GE06_14_15,91,TOWE,GE06,1085.0,8550,2020-01-07
TOWE_POGP37_1_GE06_14_15,92,TOWE,GE06,940.0,9490,2020-02-03
TOWE_POGP37_1_GE06_14_15,93,TOWE,GE06,842.0,10332,2020-03-02
TOWE_POGP37_1_GE06_14_15,105,TOWE,GE06,889.0,11221,2021-03-18
TOWE_POGP37_1_GE06_14_15,106,TOWE,GE06,780.0,12001,2021-04-07
TOWE_POGP37_1_GE06_14_15,117,TOWE,GE06,1128.0,13129,2022-03-21
TOWE_POGP37_1_GE06_14_15,119,TOWE,GE06,816.0,13945,2022-05-03
TOWE_POGP37_1_GE06_14_15,131,TOWE,GE06,1204.0,15149,2023-05-11
TOWE_POGP37_1_GE09_19_3,41,TOWE,GE09,241.0,241,2015-11-30
TOWE_POGP37_1_GE09_19_3,44,TOWE,GE09,537.0,778,2016-02-08
TOWE_POGP37_1_GE09_19_3,46,TOWE,GE09,422.0,1200,2016-04-11
TOWE_POGP37_1_GE09_19_3,47,TOWE,GE09,335.0,1535,2016-05-02
TOWE_POGP37_1_GE09_19_3,48,TOWE,GE09,267.0,1802,2016-06-20
TOWE_POGP37_1_GE09_19_3,49,TOWE,GE09,157.0,1959,2016-07-11
TOWE_POGP37_1_GE09_19_3,59,TOWE,GE09,663.0,2622,2017-05-08
TOWE_POGP37_1_GE09_19_3,62,TOWE,GE09,557.0,3179,2017-08-07
TOWE_POGP37_1_GE09_19_3,64,TOWE,GE09,627.0,3806,2017-10-09
TOWE_POGP37_1_GE09_19_3,70,TOWE,GE09,747.0,4553,2018-04-02
TOWE_POGP37_1_GE09_19_3,76,TOWE,GE09,823.0,5376,2018-10-08
TOWE_POGP37_1_GE09_19_3,80,TOWE,GE09,921.0,6297,2019-02-25
TOWE_POGP37_1_GE09_19_3,82,TOWE,GE09,660.0,6957,2019-04-01
TOWE_POGP37_1_GE09_19_3,83,TOWE,GE09,1013.0,7970,2019-05-06
TOWE_POGP37_1_GE09_19_3,94,TOWE,GE09,1214.0,9184,2020-04-06
TOWE_POGP37_1_GE09_19_3,95,TOWE,GE09,1438.0,10622,2020-05-04
TOWE_POGP37_1_GE09_19_3,96,TOWE,GE09,890.0,11512,2020-06-01
TOWE_POGP37_1_GE09_19_3,106,TOWE,GE09,934.0,12446,2021-04-29
TOWE_POGP37_1_GE09_19_3,107,TOWE,GE09,1432.0,13878,2021-05-20
TOWE_POGP37_1_GE09_19_3,108,TOWE,GE09,970.0,14848,2021-06-03
TOWE_POGP37_1_GE09_19_3,120,TOWE,GE09,1180.0,16028,2022-06-08
TOWE_POGP37_1_GE09_19_3,122,TOWE,GE09,610.0,16638,2022-08-03
TOWE_POGP37_1_GE09_19_3,131,TOWE,GE09,1159.0,17797,2023-05-23
TOWE_POGP37_1_GE09_19_3,132,TOWE,GE09,830.0,18627,2023-06-22
TOWE_POGP37_1_GE09_19_4,45,TOWE,GE09,403.0,403,2016-03-21
TOWE_POGP37_1_GE09_19_4,46,TOWE,GE09,350.0,753,2016-04-11
TOWE_POGP37_1_GE09_19_4,47,TOWE,GE09,462.0,1215,2016-05-02
TOWE_POGP37_1_GE09_19_4,48,TOWE,GE09,267.0,1482,2016-06-20
TOWE_POGP37_1_GE09_19_4,62,TOWE,GE09,692.0,2174,2017-08-07
TOWE_POGP37_1_GE09_19_4,63,TOWE,GE09,724.0,2898,2017-09-11
TOWE_POGP37_1_GE09_19_4,69,TOWE,GE09,1192.0,4090,2018-03-12
TOWE_POGP37_1_GE09_19_4,76,TOWE,GE09,1330.0,5420,2018-10-08
TOWE_POGP37_1_GE09_19_4,77,TOWE,GE09,1170.0,6590,2018-11-12
TOWE_POGP37_1_GE09_19_4,79,TOWE,GE09,888.0,7478,2019-01-21
TOWE_POGP37_1_GE09_19_4,80,TOWE,GE09,1079.0,8557,2019-02-04
TOWE_POGP37_1_GE09_19_4,81,TOWE,GE09,1007.0,9564,2019-03-04
